STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,COUNTYNAME,CITY,CITYNAME,DAY,DAYNAME,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS,DRUNK_DR
41,Oregon,410427,2,2,0,0,0,2,2,51,MULTNOMAH (51),1650,PORTLAND,22,22,10,October,2020,5,Thursday,3,3:00am-3:59am,53,53,1,This section IS ON the NHS,1,Interstate,I-84,,2,Urban,1,Interstate,1,State Highway Agency,57,57,45.53221667,45.53221667,-122.56594167,-122.56594167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410428,2,2,0,0,0,2,2,5,CLACKAMAS (5),0,NOT APPLICABLE,26,26,10,October,2020,2,Monday,17,5:00pm-5:59pm,5,5,0,This section IS NOT on the NHS,3,State Highway,SR-224 ODOT 171,CR-SE FOLSOM RD,1,Rural,4,Minor Arterial,1,State Highway Agency,197,197,45.33172778,45.33172778,-122.34895833,-122.34895833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,7,7,17,5:00pm-5:59pm,13,13,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410429,3,3,0,0,0,4,4,59,UMATILLA (59),1350,MILTON-FREEWATER,29,29,10,October,2020,5,Thursday,14,2:00pm-2:59pm,53,53,1,This section IS ON the NHS,3,State Highway,SR-11 ODOT 8,NE 5TH AVE,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,312,312,45.94103056,45.94103056,-118.38755,-118.38755,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,3,Intersection-Related,3,T-Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,53,53,14,2:00pm-2:59pm,59,59,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410430,2,2,0,0,0,2,2,3,BENTON (3),0,NOT APPLICABLE,29,29,10,October,2020,5,Thursday,5,5:00am-5:59am,45,45,1,This section IS ON the NHS,3,State Highway,SR-20 ODOT 31,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,75,75,44.63952778,44.63952778,-123.15994722,-123.15994722,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,5,5:00am-5:59am,45,45,5,5:00am-5:59am,55,55,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410431,5,5,0,0,0,10,10,41,LINCOLN (41),0,NOT APPLICABLE,30,30,10,October,2020,6,Friday,15,3:00pm-3:59pm,16,16,1,This section IS ON the NHS,2,U.S. Highway,US-20 ODOT 33,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,197,197,44.63789444,44.63789444,-123.78830556,-123.78830556,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,16,16,15,3:00pm-3:59pm,26,26,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410432,1,1,0,0,0,1,1,57,TILLAMOOK (57),0,NOT APPLICABLE,31,31,10,October,2020,7,Saturday,18,6:00pm-6:59pm,9,9,1,This section IS ON the NHS,2,U.S. Highway,US-26 ODOT 47,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,307,307,45.77958056,45.77958056,-123.42661667,-123.42661667,0,No Special Jurisdiction,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,10,10,18,6:00pm-6:59pm,25,25,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410433,1,1,0,0,0,2,2,37,LAKE (37),0,NOT APPLICABLE,2,2,11,November,2020,2,Monday,9,9:00am-9:59am,45,45,1,This section IS ON the NHS,2,U.S. Highway,US-395 ODOT 19,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1480,1480,42.13378333,42.13378333,-120.3199,-120.3199,0,No Special Jurisdiction,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,9,9:00am-9:59am,49,49,9,9:00am-9:59am,58,58,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410434,1,1,0,0,0,1,1,45,MALHEUR (45),0,NOT APPLICABLE,3,3,11,November,2020,3,Tuesday,14,2:00pm-2:59pm,10,10,1,This section IS ON the NHS,2,U.S. Highway,US-95 ODOT 456,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,264,264,42.97881389,42.97881389,-117.16387778,-117.16387778,0,No Special Jurisdiction,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,10,10,14,2:00pm-2:59pm,31,31,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410435,3,3,0,0,0,4,4,31,JEFFERSON (31),0,NOT APPLICABLE,3,3,11,November,2020,3,Tuesday,12,12:00pm-12:59pm,13,13,1,This section IS ON the NHS,2,U.S. Highway,US-26 ODOT 53,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1127,1127,44.70418611,44.70418611,-121.16441111,-121.16441111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,12,12:00pm-12:59pm,19,19,12,12:00pm-12:59pm,22,22,99,Unknown,99,Unknown EMS Hospital Arrival Time,2,0
41,Oregon,410436,4,4,0,0,0,4,4,5,CLACKAMAS (5),0,NOT APPLICABLE,4,4,11,November,2020,4,Wednesday,20,8:00pm-8:59pm,45,45,1,This section IS ON the NHS,3,State Highway,SR-213 ODOT 68,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,75,75,45.45636944,45.45636944,-122.57909167,-122.57909167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,46,46,20,8:00pm-8:59pm,50,50,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410437,2,2,0,0,0,2,2,45,MALHEUR (45),0,NOT APPLICABLE,13,13,11,November,2020,6,Friday,20,8:00pm-8:59pm,4,4,1,This section IS ON the NHS,2,U.S. Highway,US-26 ODOT 5,CR-9TH AVE W,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2668,2668,44.11265,44.11265,-117.36241667,-117.36241667,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,6,6,20,8:00pm-8:59pm,18,18,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410438,2,2,0,0,0,2,2,13,CROOK (13),0,NOT APPLICABLE,17,17,6,June,2020,4,Wednesday,22,10:00pm-10:59pm,0,0,0,This section IS NOT on the NHS,4,County Road,CR-JUNIPER CANYON RD,,1,Rural,5,Major Collector,2,County Highway Agency,10,10,44.27419722,44.27419722,-120.81165,-120.81165,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,8,Not Reported,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,2
41,Oregon,410439,1,1,0,0,0,2,2,19,DOUGLAS (19),0,NOT APPLICABLE,31,31,10,October,2020,7,Saturday,17,5:00pm-5:59pm,17,17,1,This section IS ON the NHS,3,State Highway,SR-38 ODOT 45,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,337,337,43.65064722,43.65064722,-123.62323333,-123.62323333,0,No Special Jurisdiction,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,17,17,17,5:00pm-5:59pm,30,30,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410440,3,3,0,0,0,4,4,67,WASHINGTON (67),0,NOT APPLICABLE,10,10,11,November,2020,3,Tuesday,13,1:00pm-1:59pm,50,50,1,This section IS ON the NHS,2,U.S. Highway,US-26 ODOT 47,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,344,344,45.77945556,45.77945556,-123.35669167,-123.35669167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,50,50,12,12:00pm-12:59pm,2,2,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410441,2,2,0,0,0,3,3,17,DESCHUTES (17),0,NOT APPLICABLE,11,11,11,November,2020,4,Wednesday,7,7:00am-7:59am,42,42,1,This section IS ON the NHS,2,U.S. Highway,US-97 ODOT 4,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1587,1587,43.79407222,43.79407222,-121.44386389,-121.44386389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,7,7:00am-7:59am,45,45,7,7:00am-7:59am,59,59,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410442,1,1,0,0,0,1,1,33,JOSEPHINE (33),0,NOT APPLICABLE,11,11,11,November,2020,4,Wednesday,16,4:00pm-4:59pm,24,24,1,This section IS ON the NHS,1,Interstate,I-5,,2,Urban,1,Interstate,1,State Highway Agency,629,629,42.51782222,42.51782222,-123.36446389,-123.36446389,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,25,25,16,4:00pm-4:59pm,30,30,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410443,1,1,0,0,0,1,1,43,LINN (43),0,NOT APPLICABLE,12,12,11,November,2020,5,Thursday,3,3:00am-3:59am,30,30,0,This section IS NOT on the NHS,4,County Road,CR-NORTH RIVER DR,,1,Rural,5,Major Collector,2,County Highway Agency,20,20,44.42025278,44.42025278,-122.71252222,-122.71252222,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410444,2,2,0,0,0,2,2,43,LINN (43),0,NOT APPLICABLE,13,13,11,November,2020,6,Friday,7,7:00am-7:59am,53,53,1,This section IS ON the NHS,2,U.S. Highway,US-20 ODOT 16,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,251,251,44.42274722,44.42274722,-122.77358056,-122.77358056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410445,1,1,0,1,1,1,1,67,WASHINGTON (67),1515,NORTH PLAINS,25,25,11,November,2020,4,Wednesday,8,8:00am-8:59am,20,20,0,This section IS NOT on the NHS,6,Local Street - Municipality,NW MAIN ST,NW COTTAGE ST,1,Rural,6,Minor Collector,4,City or Municipal Highway Agency,0,,45.5965,45.5965,-123.00290556,-123.00290556,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,2,Rain,0,No,0000000,Not Applicable,8,8:00am-8:59am,20,20,8,8:00am-8:59am,24,24,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410446,1,1,0,0,0,1,1,39,LANE (39),0,NOT APPLICABLE,29,29,11,November,2020,1,Sunday,15,3:00pm-3:59pm,56,56,0,This section IS NOT on the NHS,4,County Road,CR- LORANE HWY,,1,Rural,5,Major Collector,2,County Highway Agency,68,68,43.97841667,43.97841667,-123.18681944,-123.18681944,0,No Special Jurisdiction,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,56,56,16,4:00pm-4:59pm,10,10,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410447,1,1,0,0,0,1,1,37,LAKE (37),0,NOT APPLICABLE,29,29,11,November,2020,1,Sunday,18,6:00pm-6:59pm,30,30,0,This section IS NOT on the NHS,3,State Highway,SR-31 ODOT 19,,1,Rural,4,Minor Arterial,1,State Highway Agency,920,920,42.72321667,42.72321667,-120.65311667,-120.65311667,0,No Special Jurisdiction,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,15,15,19,7:00pm-7:59pm,47,47,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410448,1,1,0,1,1,3,3,53,POLK (53),1810,SALEM,1,1,12,December,2020,3,Tuesday,17,5:00pm-5:59pm,8,8,0,This section IS NOT on the NHS,6,Local Street - Municipality,DOAKS FERRY RD NW,HIDDEN VALLEY DR NW,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,44.947875,44.947875,-123.09433611,-123.09433611,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,0,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,8,8,17,5:00pm-5:59pm,12,12,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410449,4,1,3,0,0,3,3,41,LINCOLN (41),1225,LINCOLN CITY,8,8,12,December,2020,3,Tuesday,15,3:00pm-3:59pm,4,4,1,This section IS ON the NHS,2,U.S. Highway,US-101 ODOT 9,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,1138,1138,44.980675,44.980675,-124.008725,-124.008725,0,No Special Jurisdiction,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,2,On Shoulder,1,Daylight,2,Rain,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,4,4,15,3:00pm-3:59pm,4,4,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410450,2,2,0,0,0,4,4,35,KLAMATH (35),0,NOT APPLICABLE,12,12,12,December,2020,7,Saturday,9,9:00am-9:59am,10,10,1,This section IS ON the NHS,2,U.S. Highway,US-97 ODOT 4,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2900,2900,42.03025833,42.03025833,-121.87697222,-121.87697222,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,9,9:00am-9:59am,12,12,9,9:00am-9:59am,40,40,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410451,1,1,0,0,0,1,1,29,JACKSON (29),0,NOT APPLICABLE,12,12,12,December,2020,7,Saturday,2,2:00am-2:59am,0,0,0,This section IS NOT on the NHS,4,County Road,CR-KANE CREEK RD,,1,Rural,7,Local,2,County Highway Agency,21,21,42.36953889,42.36953889,-123.02365278,-123.02365278,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,99,Reported as Unknown,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410452,1,1,0,0,0,3,3,19,DOUGLAS (19),0,NOT APPLICABLE,12,12,12,December,2020,7,Saturday,12,12:00pm-12:59pm,15,15,0,This section IS NOT on the NHS,3,State Highway,SR-138E ODOT 138,,1,Rural,4,Minor Arterial,1,State Highway Agency,501,501,43.29178056,43.29178056,-122.56395833,-122.56395833,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410453,3,3,0,0,0,7,7,35,KLAMATH (35),0,NOT APPLICABLE,14,14,12,December,2020,2,Monday,11,11:00am-11:59am,10,10,1,This section IS ON the NHS,2,U.S. Highway,US-97 ODOT 4,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1940,1940,43.34088056,43.34088056,-121.75114722,-121.75114722,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,11,11:00am-11:59am,10,10,11,11:00am-11:59am,25,25,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410454,2,2,0,0,0,2,2,67,WASHINGTON (67),0,NOT APPLICABLE,19,19,12,December,2020,7,Saturday,1,1:00am-1:59am,50,50,0,This section IS NOT on the NHS,4,County Road,CR-SW FARMINGTON RD,CR-SW RIGGS RD,2,Urban,4,Minor Arterial,2,County Highway Agency,0,,45.46025,45.46025,-122.90049167,-122.90049167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,2,Intersection,3,T-Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410456,1,1,0,0,0,1,1,39,LANE (39),1292,MAPLETON,26,26,12,December,2020,7,Saturday,18,6:00pm-6:59pm,21,21,1,This section IS ON the NHS,3,State Highway,SR-126 ODOT 62,SR-36 ODOT 229,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,144,144,44.03120556,44.03120556,-123.85946944,-123.85946944,0,No Special Jurisdiction,17,Boulder,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,0,,4,On Roadside,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,21,21,18,6:00pm-6:59pm,40,40,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410457,2,2,0,0,0,3,3,39,LANE (39),660,EUGENE,28,28,12,December,2020,2,Monday,5,5:00am-5:59am,20,20,0,This section IS NOT on the NHS,4,County Road,CR-NORTHWEST EXPRESSWAY,CR-N PARK AVE,2,Urban,4,Minor Arterial,2,County Highway Agency,13,13,44.07605278,44.07605278,-123.13825,-123.13825,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,5,5:00am-5:59am,20,20,5,5:00am-5:59am,24,24,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410458,2,2,0,0,0,3,3,51,MULTNOMAH (51),1650,PORTLAND,24,24,11,November,2020,3,Tuesday,22,10:00pm-10:59pm,40,40,0,This section IS NOT on the NHS,6,Local Street - Municipality,SE STARK ST,SE 127TH AVE,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,45.51910556,45.51910556,-122.53263611,-122.53263611,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,0,,1,On Roadway,3,Dark - Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,22,10:00pm-10:59pm,47,47,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410459,2,2,0,0,0,2,2,47,MARION (47),0,NOT APPLICABLE,16,16,11,November,2020,2,Monday,17,5:00pm-5:59pm,49,49,1,This section IS ON the NHS,3,State Highway,SR-22E ODOT 162,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,243,243,44.78632222,44.78632222,-122.58107222,-122.58107222,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,49,49,17,5:00pm-5:59pm,54,54,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410460,1,1,0,0,0,1,1,37,LAKE (37),0,NOT APPLICABLE,16,16,11,November,2020,2,Monday,19,7:00pm-7:59pm,52,52,1,This section IS ON the NHS,2,U.S. Highway,US-395D ODOT 49,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,733,733,42.68864444,42.68864444,-120.15908611,-120.15908611,0,No Special Jurisdiction,58,Ground,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,88,Not Applicable (Not Notified),88,Not Applicable (Not Notified),88,Not Applicable,88,Not Applicable,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410461,1,1,0,0,0,1,1,39,LANE (39),0,NOT APPLICABLE,17,17,11,November,2020,3,Tuesday,9,9:00am-9:59am,0,0,1,This section IS ON the NHS,3,State Highway,SR-126E ODOT 15,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,144,144,44.07588056,44.07588056,-122.77742222,-122.77742222,0,No Special Jurisdiction,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,98,Not Reported,0,No,0000000,Not Applicable,9,9:00am-9:59am,1,1,9,9:00am-9:59am,11,11,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410462,1,1,0,1,1,1,1,67,WASHINGTON (67),1000,HILLSBORO,17,17,11,November,2020,3,Tuesday,21,9:00pm-9:59pm,39,39,1,This section IS ON the NHS,3,State Highway,SR-8 ODOT 29,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,117,117,45.51017778,45.51017778,-122.96931111,-122.96931111,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,21,9:00pm-9:59pm,42,42,21,9:00pm-9:59pm,42,42,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
