STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,CITY,DAY,DAYNAME,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER1,WEATHER1NAME,WEATHER2,WEATHER2NAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,CF1,CF1NAME,CF2,CF2NAME,CF3,CF3NAME,FATALS,DRUNK_DR
41,Oregon,410380,2,2,0,0,2,2,0,67,2065,25,25,6,June,2015,5,Thursday,15,3:00pm-3:59pm,20,20,0,This section IS NOT on the NHS,3,State Highway,SR-99W (ODOT 91),WALNUT ST,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,96,96,45.42688889,45.42688889,-122.7783528,-122.77835278,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410381,2,2,0,0,2,2,0,33,0,16,16,6,June,2015,3,Tuesday,9,9:00am-9:59am,51,51,0,This section IS NOT on the NHS,4,County Road,CR-JEROME PRAIRIE RD,CR-MIDWAY AVE,1,Rural,7,Local,2,County Highway Agency,18,18,42.38960833,42.38960833,-123.4061694,-123.40616944,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,98,Not Reported,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410382,1,1,0,0,1,1,0,39,0,18,18,7,July,2015,7,Saturday,0,0:00am-0:59am,30,30,0,This section IS NOT on the NHS,4,County Road,CR-GOWDYVILLE RD,,1,Rural,6,Minor Collector,2,County Highway Agency,55,55,43.79849167,43.79849167,-123.2204167,-123.22041667,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,1
41,Oregon,410383,1,1,0,0,1,1,0,51,880,18,18,8,August,2015,3,Tuesday,1,1:00am-1:59am,46,46,1,This section IS ON the NHS,6,Local Street - Municipality,NE GLISAN ST,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,,45.5264,45.5264,-122.4949417,-122.49494167,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,3,Dark - Lighted,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,1,1:00am-1:59am,54,54,1,1:00am-1:59am,54,54,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410384,2,2,0,0,3,3,0,51,1650,9,9,8,August,2015,1,Sunday,2,2:00am-2:59am,41,41,0,This section IS NOT on the NHS,6,Local Street - Municipality,N WILLIAMS AVE,N MONROE ST,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,45.54536111,45.54536111,-122.6666667,-122.66666667,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,98,Not Reported,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,2,Dark - Not Lighted,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,1
41,Oregon,410385,1,1,0,0,1,1,0,9,0,19,19,8,August,2015,4,Wednesday,16,4:00pm-4:59pm,6,6,0,This section IS NOT on the NHS,4,County Road,CR-NICOLAI RD,,1,Rural,5,Major Collector,2,County Highway Agency,31,31,45.99021667,45.99021667,-122.9185278,-122.91852778,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410386,1,1,0,0,2,2,0,47,1168,5,5,9,September,2015,7,Saturday,20,8:00pm-8:59pm,33,33,0,This section IS NOT on the NHS,6,Local Street - Municipality,VENTURA AVE NE,,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,,44.99200833,44.99200833,-123.0387694,-123.03876944,0,No Special Jurisdiction,5,Fell/Jumped from Vehicle,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,1
41,Oregon,410387,2,2,0,0,2,2,0,29,0,17,17,9,September,2015,5,Thursday,13,1:00pm-1:59pm,24,24,0,This section IS NOT on the NHS,4,County Road,CR-SAGE RD,,2,Urban,4,Minor Arterial,2,County Highway Agency,7,7,42.351925,42.351925,-122.899175,-122.899175,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,24,24,13,1:00pm-1:59pm,29,29,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,1
41,Oregon,410388,2,2,0,0,2,2,0,5,0,23,23,9,September,2015,4,Wednesday,7,7:00am-7:59am,58,58,1,This section IS ON the NHS,2,U.S. Highway,US-26 (ODOT 26),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,320,320,45.37718333,45.37718333,-122.1112806,-122.11128056,0,No Special Jurisdiction,57,Cable Barrier,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,3,On Median,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,7,7:00am-7:59am,58,58,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410390,1,1,0,1,1,1,1,29,0,19,19,9,September,2015,7,Saturday,1,1:00am-1:59am,13,13,0,This section IS NOT on the NHS,4,County Road,CR-TABLE ROCK RD,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,40,40,42.40405,42.40405,-122.8853583,-122.88535833,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,1,1:00am-1:59am,14,14,1,1:00am-1:59am,18,18,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410391,2,2,0,0,2,2,0,7,0,19,19,9,September,2015,7,Saturday,11,11:00am-11:59am,15,15,0,This section IS NOT on the NHS,3,State Highway,SR-202 (ODOT 102),,1,Rural,5,Major Collector,1,State Highway Agency,70,70,46.17134722,46.17134722,-123.8173444,-123.81734444,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,18,18,11,11:00am-11:59am,45,45,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410392,1,1,0,0,2,2,0,33,0,22,22,9,September,2015,3,Tuesday,14,2:00pm-2:59pm,35,35,1,This section IS ON the NHS,2,U.S. Highway,US-199 (ODOT 25),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,130,130,42.36386111,42.36386111,-123.5324889,-123.53248889,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,36,36,14,2:00pm-2:59pm,51,51,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410393,1,1,0,1,1,1,1,47,1168,25,25,9,September,2015,6,Friday,7,7:00am-7:59am,38,38,0,This section IS NOT on the NHS,6,Local Street - Municipality,CHEMAWA RD N,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,44.99699722,44.99699722,-123.035225,-123.035225,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410394,2,2,0,0,3,3,0,9,1790,27,27,9,September,2015,1,Sunday,16,4:00pm-4:59pm,30,30,0,This section IS NOT on the NHS,6,Local Street - Municipality,OLD PORTLAND RD,,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,,45.84704722,45.84704722,-122.8190694,-122.81906944,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,1
41,Oregon,410395,1,1,0,1,1,1,1,11,0,29,29,9,September,2015,3,Tuesday,16,4:00pm-4:59pm,33,33,0,This section IS NOT on the NHS,4,County Road,CR-LIBBY RD,,2,Urban,5,Major Collector,2,County Highway Agency,52,52,43.34107222,43.34107222,-124.3099444,-124.30994444,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,33,33,16,4:00pm-4:59pm,41,41,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410396,1,1,0,1,1,1,1,51,880,29,29,11,November,2015,1,Sunday,3,3:00am-3:59am,20,20,1,This section IS ON the NHS,6,Local Street - Municipality,NE BURNSIDE RD,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,,45.50388333,45.50388333,-122.4163556,-122.41635556,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,3,Dark - Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410397,2,2,0,0,4,4,0,19,0,29,29,12,December,2015,3,Tuesday,0,0:00am-0:59am,20,20,1,This section IS ON the NHS,1,Interstate,I-5,,1,Rural,1,Interstate,1,State Highway Agency,1500,1500,43.561775,43.561775,-123.2810806,-123.28108056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,0,0:00am-0:59am,20,20,0,0:00am-0:59am,25,25,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,1
41,Oregon,410398,1,1,0,0,3,3,0,61,0,29,29,12,December,2015,3,Tuesday,14,2:00pm-2:59pm,54,54,0,This section IS NOT on the NHS,4,County Road,CR-MILLER LN,CR-CURTIS RD,1,Rural,7,Local,2,County Highway Agency,0,,45.22377778,45.22377778,-117.929925,-117.929925,0,No Special Jurisdiction,10,Railway Vehicle,0,Not a Collision with Motor Vehicle In-Transport,0,No,6,Railway Grade Crossing,1,Not an Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,9999999,Unknown,15,3:00pm-3:59pm,56,56,14,2:00pm-2:59pm,7,7,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,3,0
41,Oregon,410399,2,2,0,0,2,2,0,53,0,31,31,12,December,2015,5,Thursday,9,9:00am-9:59am,11,11,1,This section IS ON the NHS,3,State Highway,SR-22W (ODOT 30),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,50,50,45.01480833,45.01480833,-123.4163972,-123.41639722,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,9,9:00am-9:59am,16,16,9,9:00am-9:59am,25,25,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410400,2,2,0,0,2,2,0,35,0,2,2,11,November,2015,2,Monday,0,0:00am-0:59am,21,21,0,This section IS NOT on the NHS,4,County Road,CR-LAKESHORE DR,,2,Urban,5,Major Collector,2,County Highway Agency,37,37,42.23303056,42.23303056,-121.8251111,-121.82511111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,8,Driveway Access Related,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,0,0:00am-0:59am,21,21,0,0:00am-0:59am,35,35,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410401,1,1,0,0,1,1,0,11,0,30,30,10,October,2015,6,Friday,20,8:00pm-8:59pm,30,30,0,This section IS NOT on the NHS,4,County Road,CR-GLEN CREEK LN,,1,Rural,5,Major Collector,2,County Highway Agency,15,15,43.4827,43.4827,-123.9332278,-123.93322778,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,10,10:00am-10:59am,47,47,11,11:00am-11:59am,21,21,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410402,2,2,0,1,2,2,1,19,0,13,13,11,November,2015,6,Friday,21,9:00pm-9:59pm,44,44,1,This section IS ON the NHS,3,State Highway,SR-42 (ODOT 35),,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,756,756,43.10759722,43.10759722,-123.5308667,-123.53086667,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410403,1,1,0,0,2,2,0,33,0,20,20,11,November,2015,6,Friday,9,9:00am-9:59am,14,14,0,This section IS NOT on the NHS,3,State Highway,SR-46 (ODOT 38),,1,Rural,5,Major Collector,1,State Highway Agency,50,50,42.11943333,42.11943333,-123.6099778,-123.60997778,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,9,9:00am-9:59am,14,14,9,9:00am-9:59am,15,15,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410404,1,1,0,0,2,2,0,71,0,28,28,11,November,2015,7,Saturday,15,3:00pm-3:59pm,54,54,0,This section IS NOT on the NHS,4,County Road,CR-SE BURNS RD,,1,Rural,7,Local,2,County Highway Agency,5,5,45.15147222,45.15147222,-123.1906694,-123.19066944,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,54,54,15,3:00pm-3:59pm,58,58,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,1
41,Oregon,410405,1,1,0,0,1,1,0,31,0,30,30,11,November,2015,2,Monday,23,11:00pm-11:59pm,2,2,0,This section IS NOT on the NHS,4,County Road,CR-TENINO RD S,,1,Rural,6,Minor Collector,2,County Highway Agency,0,,44.75854444,44.75854444,-121.2665944,-121.26659444,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410406,1,1,0,0,1,1,0,31,0,6,6,12,December,2015,1,Sunday,15,3:00pm-3:59pm,55,55,0,This section IS NOT on the NHS,4,County Road,CR-JACKSON TRAIL RD,,1,Rural,6,Minor Collector,50,Indian Tribe Nation,0,,44.74815,44.74815,-121.2271167,-121.22711667,3,Indian Reservation,99,Unknown,98,Not Reported,0,No,98,Not Reported,98,Not Reported,0,,98,Not Reported,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,8888888,8888888,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410407,1,1,0,0,2,2,0,9,0,9,9,12,December,2015,4,Wednesday,13,1:00pm-1:59pm,20,20,0,This section IS NOT on the NHS,4,County Road,CR-LOST CREEK RD,,1,Rural,6,Minor Collector,2,County Highway Agency,0,,46.09689167,46.09689167,-123.0745694,-123.07456944,0,No Special Jurisdiction,3,Immersion or Partial Immersion,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410408,1,1,0,0,1,1,0,39,0,13,13,12,December,2015,1,Sunday,19,7:00pm-7:59pm,30,30,0,This section IS NOT on the NHS,4,County Road,CR-ROW RIVER RD,,1,Rural,5,Major Collector,2,County Highway Agency,32,32,43.79233056,43.79233056,-123.033025,-123.033025,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,1
41,Oregon,410409,1,1,0,0,1,1,0,15,0,13,13,12,December,2015,1,Sunday,2,2:00am-2:59am,30,30,0,This section IS NOT on the NHS,4,County Road,CR-CEDAR VALLEY RD,,1,Rural,5,Major Collector,2,County Highway Agency,10,10,42.55083056,42.55083056,-124.3733972,-124.37339722,0,No Special Jurisdiction,3,Immersion or Partial Immersion,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410410,1,1,0,0,1,1,0,39,0,16,16,12,December,2015,4,Wednesday,99,Unknown Hours,99,Unknown Minutes,0,This section IS NOT on the NHS,4,County Road,CR-HIGH PASS RD,,1,Rural,5,Major Collector,2,County Highway Agency,32,32,99.9999,Unknown,999.9999,Unknown,0,No Special Jurisdiction,3,Immersion or Partial Immersion,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,9,Unknown,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410411,1,1,0,0,2,2,0,39,0,18,18,12,December,2015,6,Friday,2,2:00am-2:59am,44,44,0,This section IS NOT on the NHS,6,Local Street - Municipality,GLENWOOD DR,BRACKENFERN RD,2,Urban,5,Major Collector,2,County Highway Agency,0,,44.03416944,44.03416944,-123.0443778,-123.04437778,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,,4,On Roadside,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,2,2:00am-2:59am,43,43,2,2:00am-2:59am,51,51,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,1
41,Oregon,410412,1,1,0,0,1,1,0,33,0,26,26,12,December,2015,7,Saturday,15,3:00pm-3:59pm,8,8,0,This section IS NOT on the NHS,4,County Road,CR-JEROME PRAIRIE RD,,1,Rural,7,Local,2,County Highway Agency,22,22,42.3896,42.3896,-123.4066611,-123.40666111,0,No Special Jurisdiction,3,Immersion or Partial Immersion,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,6,6,15,3:00pm-3:59pm,12,12,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410413,1,1,0,1,1,1,1,47,1810,29,29,12,December,2015,3,Tuesday,17,5:00pm-5:59pm,42,42,1,This section IS ON the NHS,3,State Highway,SR-22 (ODOT 72),FORD ST SE,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,72,72,44.92495556,44.92495556,-123.0159167,-123.01591667,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,0,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,43,43,17,5:00pm-5:59pm,46,46,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410414,2,2,0,1,2,2,1,53,0,30,30,12,December,2015,4,Wednesday,18,6:00pm-6:59pm,41,41,0,This section IS NOT on the NHS,4,County Road,CR-HOFFMAN RD,,2,Urban,5,Major Collector,2,County Highway Agency,12,12,44.86374722,44.86374722,-123.215275,-123.215275,0,No Special Jurisdiction,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,41,41,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",0,,0,,1,1
